code,interlevel,location,original,
148104000,Mun,KABUGAO,TRUE,
148104001,Bgy,Badduat,TRUE,
148104002,Bgy,Baliwanan,TRUE,
148104004,Bgy,Bulu,TRUE,
148104005,Bgy,Dagara,TRUE,
148104006,Bgy,Dibagat,TRUE,
148104007,Bgy,Cabetayan,TRUE,
148104008,Bgy,Karagawan,TRUE,
148104009,Bgy,Kumao,TRUE,
148104010,Bgy,Laco,TRUE,
148104011,Bgy,Lenneng,TRUE,
148104011,Bgy,Liyyeng,TRUE,
148104011,Bgy,Lenneng (Liyyeng),TRUE,
148104012,Bgy,Lucab,TRUE,
148104013,Bgy,Luttuacan,TRUE,
148104014,Bgy,Madatag,TRUE,
148104015,Bgy,Madduang,TRUE,
148104016,Bgy,Magabta,TRUE,
148104017,Bgy,Maragat,TRUE,
148104018,Bgy,Musimut,TRUE,
148104019,Bgy,Nagbabalayan,TRUE,
148104020,Bgy,Poblacion,TRUE,
148104021,Bgy,Tuyangan,TRUE,
148104022,Bgy,Waga,TRUE,
148105000,Mun,LUNA,TRUE,
148105001,Bgy,Bacsay,TRUE,
148105002,Bgy,Capagaypayan,TRUE,
148105003,Bgy,Dagupan,TRUE,
148105004,Bgy,Lappa,TRUE,
148105006,Bgy,Marag,TRUE,
148105007,Bgy,Poblacion,TRUE,
148105008,Bgy,Quirino,TRUE,
148105009,Bgy,Salvacion,TRUE,
148105010,Bgy,San Francisco,TRUE,
148105011,Bgy,San Isidro Norte,TRUE,
148105012,Bgy,San Sebastian,TRUE,
148105013,Bgy,Santa Lina,TRUE,
148105014,Bgy,Tumog,TRUE,
148105015,Bgy,Zumigui,TRUE,
148105016,Bgy,Cagandungan,TRUE,
148105017,Bgy,Calabigan,TRUE,
148105018,Bgy,Cangisitan,TRUE,
148105019,Bgy,Luyon,TRUE,
148105020,Bgy,San Gregorio,TRUE,
148105021,Bgy,San Isidro Sur,TRUE,
148105022,Bgy,Shalom,TRUE,
148105023,Bgy,Turod,TRUE,
148106000,Mun,PUDTOL,TRUE,
148106001,Bgy,Aga,TRUE,
148106002,Bgy,Alem,TRUE,
148106006,Bgy,Cabatacan,TRUE,
148106007,Bgy,Cacalaggan,TRUE,
148106009,Bgy,Capannikian,TRUE,
148106010,Bgy,Lower Maton,TRUE,
148106012,Bgy,Malibang,TRUE,
148106014,Bgy,Mataguisi,TRUE,
148106016,Bgy,Poblacion,TRUE,
148106017,Bgy,San Antonio (Pugo),TRUE,
148106017,Bgy,Pugo,TRUE,
148106017,Bgy,San Antonio,TRUE,
148106020,Bgy,Swan,TRUE,
148106021,Bgy,Upper Maton,TRUE,
148106022,Bgy,Amado,TRUE,
148106023,Bgy,Aurora,TRUE,
148106024,Bgy,Doña Loreta,TRUE,
148106025,Bgy,Emilia,TRUE,
148106026,Bgy,Imelda,TRUE,
148106027,Bgy,Lt. Bilag,TRUE,
148106028,Bgy,Lydia,TRUE,
148106029,Bgy,San Jose,TRUE,
148106030,Bgy,San Luis,TRUE,
148106031,Bgy,San Mariano,TRUE,
148107000,Mun,SANTA MARCELA,TRUE,
148107001,Bgy,Barocboc,TRUE,
148107002,Bgy,Consuelo,TRUE,
148107003,Bgy,Imelda (Sipa Annex),TRUE,
148107003,Bgy,Sipa Annex,TRUE,
148107003,Bgy,Imelda,TRUE,
148107004,Bgy,Malekkeg,TRUE,
148107005,Bgy,Marcela (Pob.),FALSE,
148107005,Bgy,Marcela,TRUE,
148107006,Bgy,Nueva,TRUE,
148107007,Bgy,Panay,TRUE,
148107008,Bgy,San Antonio,TRUE,
148107011,Bgy,Sipa Proper,TRUE,
148107012,Bgy,Emiliana,TRUE,
148107013,Bgy,San Carlos,TRUE,
148107014,Bgy,San Juan,TRUE,
148107015,Bgy,San Mariano,TRUE,
150000000,Reg,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),TRUE,
150000000,Reg,ARMM,FALSE,
150000000,Reg,AUTONOMOUS REGION IN MUSLIM MINDANAO,FALSE,
150700000,Prov,BASILAN,TRUE,
150702000,City,LAMITAN,TRUE,
150702001,Bgy,Arco,TRUE,
150702002,Bgy,Ba-as,TRUE,
150702004,Bgy,Baimbing,TRUE,
150702005,Bgy,Balagtasan,TRUE,
150702006,Bgy,Balas,TRUE,
150702007,Bgy,Balobo,TRUE,
150702008,Bgy,Bato,TRUE,
150702010,Bgy,Boheyakan,TRUE,
150702011,Bgy,Buahan,TRUE,
150702012,Bgy,Boheibu,TRUE,
150702013,Bgy,Bohesapa,TRUE,
150702014,Bgy,Bulingan,TRUE,
150702016,Bgy,Cabobo,TRUE,
150702018,Bgy,Campo 1,FALSE,
150702018,Bgy,Campo Uno,TRUE,
150702020,Bgy,Colonia,TRUE,
150702024,Bgy,Calugusan,TRUE,
150702025,Bgy,Kulay Bato,TRUE,
150702028,Bgy,Limo-ok,TRUE,
150702032,Bgy,Lo-ok,TRUE,
150702034,Bgy,Lumuton,TRUE,
150702035,Bgy,Luksumbang,TRUE,
150702036,Bgy,Malo-ong Canal,TRUE,
150702037,Bgy,Malo-ong San Jose,TRUE,
150702039,Bgy,Parangbasak,TRUE,
150702045,Bgy,Santa Clara,TRUE,
150702047,Bgy,Tandong Ahas,TRUE,
150702049,Bgy,Tumakid,TRUE,
150702050,Bgy,Ubit,TRUE,
150702054,Bgy,Bohebessey,TRUE,
150702055,Bgy,Baungos,TRUE,
150702056,Bgy,Danit-Puntocan,TRUE,
150702057,Bgy,Sabong,TRUE,
150702058,Bgy,Sengal,TRUE,
150702059,Bgy,Ulame,TRUE,
150702060,Bgy,Bohenange,TRUE,
150702061,Bgy,Boheyawas,TRUE,
150702062,Bgy,Bulanting,TRUE,
150702063,Bgy,Lebbuh,TRUE,
150702064,Bgy,Maganda,TRUE,
150702065,Bgy,Malakas,TRUE,
150702066,Bgy,Maligaya,TRUE,
150702067,Bgy,Malinis (Pob.),FALSE,
150702067,Bgy,Malinis,TRUE,
150702068,Bgy,Matatag,TRUE,
150702069,Bgy,Matibay,TRUE,
150702070,Bgy,Simbangon,TRUE,
150703000,Mun,LANTAWAN,TRUE,
150703001,Bgy,Atong-atong,TRUE,
150703003,Bgy,Baungis,TRUE,
150703004,Bgy,Bulanza,TRUE,
150703007,Bgy,Lantawan Proper (Pob.),FALSE,
150703007,Bgy,Lantawan Proper,TRUE,
150703008,Bgy,Lower Manggas,TRUE,
150703011,Bgy,Matarling,TRUE,
150703012,Bgy,Matikang,TRUE,
150703016,Bgy,Tairan,TRUE,
150703017,Bgy,Upper Manggas,TRUE,
150703018,Bgy,Bagbagon,TRUE,
150703019,Bgy,Bulan-bulan,TRUE,
150703021,Bgy,Suba-an,TRUE,
150703021,Bgy,Pangasahan,TRUE,
150703021,Bgy,Suba-an (Pangasahan),TRUE,
150703024,Bgy,Lower Bañas,TRUE,
150703025,Bgy,Upper Bañas,TRUE,
150703026,Bgy,Calugusan,TRUE,
150703027,Bgy,Canibungan,TRUE,
150703029,Bgy,Landugan,TRUE,
150703030,Bgy,Lawila,TRUE,
150703031,Bgy,Lawi-lawi,TRUE,
150703033,Bgy,Pamucalin,TRUE,
150703034,Bgy,Switch Yakal,TRUE,
150703035,Bgy,Paniongan,TRUE,
150703036,Bgy,Luuk-Maluha,TRUE,
150703037,Bgy,Calayan,TRUE,
150703038,Bgy,Parian-Baunoh,TRUE,
150704000,Mun,MALUSO,TRUE,
150704001,Bgy,Abong-Abong,TRUE,
150704002,Bgy,Batungal,TRUE,
150704003,Bgy,Calang Canas,TRUE,
150704004,Bgy,Zone I,TRUE,
150704004,Bgy,Zone 1,FALSE,
150704004,Bgy,Guanan North (Zone I),TRUE,
150704004,Bgy,Guanan North,TRUE,
150704005,Bgy,Guanan South,TRUE,
150704005,Bgy,Guanan South (Zone II),TRUE,
150704005,Bgy,Zone II,TRUE,
150704005,Bgy,Zone 2,FALSE,
150704006,Bgy,Limbubong,TRUE,
150704007,Bgy,Mahayahay Lower,TRUE,
150704007,Bgy,Zone I,TRUE,
150704007,Bgy,Zone 1,FALSE,
150704007,Bgy,Mahayahay Lower (Zone I),TRUE,
150704008,Bgy,Muslim Area,TRUE,
150704009,Bgy,Port Holland Zone I Pob. (Upper),TRUE,
150704009,Bgy,Port Holland Zone I Pob.,TRUE,
150704009,Bgy,Upper,TRUE,
150704010,Bgy,Port Holland Zone II Pob.,TRUE,
150704010,Bgy,Shipyard Main,TRUE,
150704010,Bgy,Port Holland Zone II Pob. (Shipyard Main),TRUE,
150704011,Bgy,Samal Village,TRUE,
150704011,Bgy,Port Holland Zone III Pob. (Samal Village),TRUE,
150704011,Bgy,Port Holland Zone III Pob.,TRUE,
150704012,Bgy,Port Holland Zone IV,TRUE,
150704012,Bgy,Lower,TRUE,
150704012,Bgy,Port Holland Zone 4,FALSE,
150704012,Bgy,Port Holland Zone IV (Lower),TRUE,
150704013,Bgy,Townsite,TRUE,
150704013,Bgy,Townsite (Pob.),FALSE,
150704015,Bgy,Taberlongan,TRUE,
150704016,Bgy,Fuente Maluso,TRUE,
150704017,Bgy,Tamuk,TRUE,
150704018,Bgy,Tubigan,TRUE,
150704019,Bgy,Zone II,TRUE,
150704019,Bgy,Mahayahay Upper (Zone II),TRUE,
150704019,Bgy,Mahayahay Upper,TRUE,
150704019,Bgy,Zone 2,FALSE,
150704020,Bgy,Port Holland Zone 5,FALSE,
150704020,Bgy,Port Holland Zone V,TRUE,
150704020,Bgy,Shipyard Tabuk,TRUE,
150704020,Bgy,Port Holland Zone V (Shipyard Tabuk),TRUE,
150704021,Bgy,Upper Garlayan,TRUE,
150705000,Mun,SUMISIP,TRUE,
150705001,Bgy,Bacung,TRUE,
150705002,Bgy,Benembengan Lower,TRUE,
150705006,Bgy,Buli-buli,TRUE,
150705007,Bgy,Cabcaban,TRUE,
150705010,Bgy,Guiong,TRUE,
150705013,Bgy,Manaul,TRUE,
150705014,Bgy,Mangal,TRUE,
150705014,Bgy,Mangal (Pob.),FALSE,
150705019,Bgy,Sumisip Central,TRUE,
150705022,Bgy,Tumahubong,TRUE,
150705024,Bgy,Libug,TRUE,
150705025,Bgy,Tongsengal,TRUE,
150705027,Bgy,Baiwas,TRUE,
150705028,Bgy,Basak,TRUE,
150705029,Bgy,Cabengbeng Lower,TRUE,
150705030,Bgy,Cabengbeng Upper,TRUE,
150705031,Bgy,Luuk-Bait,TRUE,
150705032,Bgy,Mahatalang,TRUE,
150705035,Bgy,Benembengan Upper,TRUE,
150705036,Bgy,Bohe-languyan,TRUE,
150705039,Bgy,Ettub-ettub,TRUE,
150705041,Bgy,Kaum-Air,TRUE,
150705042,Bgy,Limbocandis,TRUE,
150705043,Bgy,Lukketon,TRUE,
150705044,Bgy,Marang,TRUE,
150705045,Bgy,Mebak,TRUE,
150705047,Bgy,Sahaya Bohe Bato,TRUE,
150705048,Bgy,Sapah Bulak,TRUE,
150705050,Bgy,Tikus,TRUE,
150705051,Bgy,Kaumpamatsakem,TRUE,
150706000,Mun,TIPO-TIPO,TRUE,
150706002,Bgy,Badja,TRUE,
150706003,Bgy,Bohebaca,TRUE,
150706004,Bgy,Bohelebung,TRUE,
150706011,Bgy,Lagayas,TRUE,
150706012,Bgy,Limbo-Upas,TRUE,
150706016,Bgy,Tipo-tipo Proper,TRUE,
150706016,Bgy,Tipo-tipo Proper (Pob.),FALSE,
150706017,Bgy,Baguindan,TRUE,
150706018,Bgy,Banah,TRUE,
150706019,Bgy,Bohe-Tambak,TRUE,
150706030,Bgy,Silangkum,TRUE,
150706038,Bgy,Bangcuang,TRUE,
150707000,Mun,TUBURAN,TRUE,
150707005,Bgy,Lahi-lahi,TRUE,
150707010,Bgy,Sinulatan,TRUE,
150707016,Bgy,Bohetambis,TRUE,
150707021,Bgy,Duga-a,TRUE,
150707025,Bgy,Mahawid,TRUE,
150707028,Bgy,Lower Sinangkapan,TRUE,
150707033,Bgy,Tablas Usew,TRUE,
150707034,Bgy,Calut,TRUE,
150707040,Bgy,Katipunan,TRUE,
150707041,Bgy,Lower Tablas,TRUE,
150708000,Mun,AKBAR,TRUE,
150708001,Bgy,Caddayan,TRUE,
150708002,Bgy,Linongan,TRUE,
150708003,Bgy,Lower Bato-bato,TRUE,
150708004,Bgy,Mangalut,TRUE,
150708005,Bgy,Manguso,TRUE,
150708006,Bgy,Paguengan,TRUE,
150708007,Bgy,Semut,TRUE,
150708008,Bgy,Upper Bato-bato,TRUE,
150708009,Bgy,Upper Sinangkapan,TRUE,
150709000,Mun,AL-BARKA,TRUE,
150709001,Bgy,Apil-apil,TRUE,
150709002,Bgy,Bato-bato,TRUE,
150709003,Bgy,Bohe-Piang,TRUE,
150709004,Bgy,Bucalao,TRUE,
150709005,Bgy,Cambug,TRUE,
150709006,Bgy,Danapah,TRUE,
150709007,Bgy,Guinanta,TRUE,
150709008,Bgy,Kailih,TRUE,
150709009,Bgy,Kinukutan,TRUE,
150709010,Bgy,Kuhon,TRUE,
150709011,Bgy,Kuhon Lennuh,TRUE,
150709012,Bgy,Linuan,TRUE,
150709013,Bgy,Lookbisaya (Kaulungan Island),TRUE,
150709013,Bgy,Kaulungan Island,TRUE,
150709013,Bgy,Lookbisaya,TRUE,
150709014,Bgy,Macalang,TRUE,
150709015,Bgy,Magcawa,TRUE,
150709016,Bgy,Sangkahan,TRUE,
150709016,Bgy,Kaulungan Island,TRUE,
150709016,Bgy,Sangkahan (Kaulungan Island),TRUE,
150710000,Mun,HADJI MOHAMMAD AJUL,TRUE,
150710001,Bgy,Basakan,TRUE,
150710002,Bgy,Buton,TRUE,
150710003,Bgy,Candiis,TRUE,
150710004,Bgy,Langil,TRUE,
150710005,Bgy,Langong,TRUE,
150710006,Bgy,Languyan,TRUE,
150710007,Bgy,Pintasan,TRUE,
150710008,Bgy,Seronggon,TRUE,
150710009,Bgy,Sibago,TRUE,
150710010,Bgy,Sulutan Matangal,TRUE,
150710011,Bgy,Tuburan Proper,TRUE,
150710011,Bgy,Tuburan Proper (Pob.),FALSE,
150711000,Mun,UNGKAYA PUKAN,TRUE,
150711001,Bgy,Amaloy,TRUE,
150711002,Bgy,Bohe-Pahuh,TRUE,
150711003,Bgy,Bohe-Suyak,TRUE,
150711004,Bgy,Cabangalan,TRUE,
150711005,Bgy,Danit,TRUE,
150711006,Bgy,Kamamburingan,TRUE,
150711007,Bgy,Matata,TRUE,
150711008,Bgy,Materling,TRUE,
150711009,Bgy,Pipil,TRUE,
150711010,Bgy,Sungkayut,TRUE,
150711011,Bgy,Tongbato,TRUE,
150711012,Bgy,Ulitan,TRUE,
150712000,Mun,HADJI MUHTAMAD,TRUE,
150712001,Bgy,Baluk-baluk,TRUE,
150712002,Bgy,Dasalan,TRUE,
150712003,Bgy,Lubukan,TRUE,
150712004,Bgy,Luukbongsod,TRUE,
150712005,Bgy,Mananggal,TRUE,
150712006,Bgy,Palahangan,TRUE,
150712007,Bgy,Panducan,TRUE,
150712008,Bgy,Sangbay Big,TRUE,
150712009,Bgy,Sangbay Small,TRUE,
150712010,Bgy,Tausan,TRUE,
150713000,Mun,TABUAN-LASA,TRUE,
150713001,Bgy,Babag,TRUE,
150713001,Bgy,Babuan Island,TRUE,
150713001,Bgy,Babag (Babuan Island),TRUE,
150713002,Bgy,Balanting,TRUE,
150713003,Bgy,Boloh-boloh,TRUE,
150713004,Bgy,Bukut-Umus,TRUE,
150713005,Bgy,Kaumpurnah,TRUE,
150713006,Bgy,Lanawan,TRUE,
150713007,Bgy,Pisak-pisak,TRUE,
150713008,Bgy,Saluping,TRUE,
150713009,Bgy,Suligan,TRUE,
150713009,Bgy,Babuan Island,TRUE,
150713009,Bgy,Suligan (Babuan Island),TRUE,
150713010,Bgy,Tapiantana,TRUE,
150713010,Bgy,Sulloh (Tapiantana),TRUE,
150713010,Bgy,Sulloh,TRUE,
150713011,Bgy,Tambulig Buton,TRUE,
150713012,Bgy,Tong-Umus,TRUE,
153600000,Prov,LANAO DEL SUR,TRUE,
153601000,Mun,BACOLOD-KALAWI (BACOLOD GRANDE),TRUE,
153601000,Mun,BACOLOD GRANDE,FALSE,
153601000,Mun,BACOLOD-KALAWI,FALSE,
153601001,Bgy,Ampao,TRUE,
153601002,Bgy,Bagoaingud,TRUE,
153601004,Bgy,Balut,TRUE,
153601005,Bgy,Barua,TRUE,
153601006,Bgy,Buadiawani,TRUE,
153601007,Bgy,Bubong,TRUE,
153601008,Bgy,Dilabayan,TRUE,
153601009,Bgy,Dipatuan,TRUE,
153601010,Bgy,Daramoyod,TRUE,
153601011,Bgy,Gandamato,TRUE,
153601012,Bgy,Gurain,TRUE,
153601013,Bgy,Ilian,TRUE,
153601014,Bgy,Lama,TRUE,
153601015,Bgy,Liawao,TRUE,
153601016,Bgy,Lumbaca-Ingud,TRUE,
153601018,Bgy,Madanding,TRUE,
153601019,Bgy,Orong,TRUE,
153601020,Bgy,Pindolonan,TRUE,
153601021,Bgy,Poblacion 1,FALSE,
153601021,Bgy,Poblacion I,TRUE,
153601022,Bgy,Poblacion 2,FALSE,
153601022,Bgy,Poblacion II,TRUE,
153601023,Bgy,Raya,TRUE,
153601024,Bgy,Rorowan,TRUE,
153601025,Bgy,Sugod,TRUE,
153601026,Bgy,Tambo,TRUE,
153601027,Bgy,Tuka 1,FALSE,
153601027,Bgy,Tuka I,TRUE,
153601028,Bgy,Tuka 2,FALSE,
153601028,Bgy,Tuka II,TRUE,
153602000,Mun,BALABAGAN,TRUE,
153602002,Bgy,Banago,TRUE,
153602003,Bgy,Barorao,TRUE,
153602004,Bgy,Batuan,TRUE,
153602006,Bgy,Budas,TRUE,
153602007,Bgy,Calilangan,TRUE,
153602008,Bgy,Igabay,TRUE,
153602010,Bgy,Lalabuan,TRUE,
153602011,Bgy,Magulalung Occidental,TRUE,
153602012,Bgy,Magulalung Oriental,TRUE,
153602013,Bgy,Molimoc,TRUE,
153602014,Bgy,Narra,TRUE,
153602015,Bgy,Plasan,TRUE,
153602016,Bgy,Purakan,TRUE,
153602019,Bgy,Buisan,TRUE,
153602019,Bgy,Bengabeng,TRUE,
153602019,Bgy,Buisan (Bengabeng),TRUE,
153602022,Bgy,Buenavista,TRUE,
153602027,Bgy,Lorenzo,TRUE,
153602029,Bgy,Lower Itil,TRUE,
153602032,Bgy,Macao,TRUE,
153602039,Bgy,Poblacion,TRUE,
153602039,Bgy,Poblacion (Balabagan),TRUE,
153602043,Bgy,Upper Itil,TRUE,
153602050,Bgy,Bagoaingud,TRUE,
153602051,Bgy,Ilian,TRUE,
153602052,Bgy,Lumbac,TRUE,
153602053,Bgy,Matampay,TRUE,
153602054,Bgy,Matanog,TRUE,
153602055,Bgy,Pindolonan,TRUE,
153602056,Bgy,Tataya,TRUE,
153603000,Mun,BALINDONG (WATU),TRUE,
153603000,Mun,WATU,FALSE,
153603000,Mun,BALINDONG,FALSE,
153603001,Bgy,Abaga,TRUE,
153603005,Bgy,Poblacion (Balindong),TRUE,
153603005,Bgy,Poblacion,TRUE,
153603005,Bgy,Balindong,TRUE,
153603006,Bgy,Pantaragoo,TRUE,
153603007,Bgy,Bantoga Wato,TRUE,
153603008,Bgy,Barit,TRUE,
153603009,Bgy,Bubong,TRUE,
153603011,Bgy,Bubong Cadapaan,TRUE,
153603013,Bgy,Borakis,TRUE,
153603014,Bgy,Bualan,TRUE,
153603015,Bgy,Cadapaan,TRUE,
153603016,Bgy,Cadayonan,TRUE,
153603018,Bgy,Kaluntay,TRUE,
153603021,Bgy,Dadayag,TRUE,
153603022,Bgy,Dado,TRUE,
153603024,Bgy,Dibarusan,TRUE,
153603025,Bgy,Dilausan,TRUE,
153603026,Bgy,Dimarao,TRUE,
153603027,Bgy,Ingud,TRUE,
153603029,Bgy,Lalabuan,TRUE,
153603031,Bgy,Lilod,TRUE,
153603032,Bgy,Lumbayao,TRUE,
153603033,Bgy,Limbo,TRUE,
153603035,Bgy,Lumbac Lalan,TRUE,
153603036,Bgy,Lumbac Wato,TRUE,
153603037,Bgy,Magarang,TRUE,
153603041,Bgy,Nusa Lumba Ranao,TRUE,
153603042,Bgy,Padila,TRUE,
153603043,Bgy,Pagayawan,TRUE,
153603044,Bgy,Paigoay,TRUE,
153603046,Bgy,Raya,TRUE,
153603047,Bgy,Salipongan,TRUE,
153603050,Bgy,Talub,TRUE,
153603051,Bgy,Tomarompong,TRUE,
153603052,Bgy,Tantua Raya,TRUE,
153603053,Bgy,Tuka Bubong,TRUE,
153603054,Bgy,Bolinsong,TRUE,
153603055,Bgy,Lati,TRUE,
153603056,Bgy,Malaig,TRUE,
153604000,Mun,BAYANG,TRUE,
153604003,Bgy,Bagoaingud,TRUE,
153604004,Bgy,Bairan,TRUE,
153604004,Bgy,Bairan (Pob.),FALSE,
153604005,Bgy,Bandingun,TRUE,
153604006,Bgy,Biabi,TRUE,
153604007,Bgy,Bialaan,TRUE,
153604009,Bgy,Cadayonan,TRUE,
153604010,Bgy,Lumbac Cadayonan,TRUE,
153604011,Bgy,Lalapung Central,TRUE,
153604012,Bgy,Condaraan Pob.,TRUE,
153604012,Bgy,Condaraan Dimadap,TRUE,
153604012,Bgy,Condaraan Pob. (Condaraan Dimadap),TRUE,
153604013,Bgy,Cormatan,TRUE,
153604014,Bgy,Ilian,TRUE,
153604015,Bgy,Lalapung Proper (Pob.),FALSE,
153604015,Bgy,Lalapung Proper,TRUE,
153604017,Bgy,Bubong Lilod,TRUE,
153604018,Bgy,Linao,TRUE,
153604019,Bgy,Linuk (Pob.),FALSE,
153604019,Bgy,Linuk,TRUE,
153604020,Bgy,Liong,TRUE,
153604021,Bgy,Lumbac,TRUE,
153604022,Bgy,Mimbalawag,TRUE,
153604024,Bgy,Maliwanag,TRUE,
153604025,Bgy,Mapantao,TRUE,
153604027,Bgy,Cadingilan Occidental,TRUE,
153604028,Bgy,Cadingilan Oriental,TRUE,
153604030,Bgy,Palao,TRUE,
153604031,Bgy,Pama-an,TRUE,
153604032,Bgy,Pamacotan,TRUE,
153604033,Bgy,Pantar,TRUE,
153604034,Bgy,Parao,TRUE,
153604035,Bgy,Patong,TRUE,
153604036,Bgy,Porotan,TRUE,
153604037,Bgy,Rantian,TRUE,
153604038,Bgy,Raya Cadayonan,TRUE,
153604039,Bgy,Rinabor (Pob.),FALSE,
153604039,Bgy,Rinabor,TRUE,
153604040,Bgy,Sapa,TRUE,
153604041,Bgy,Samporna (Pob.),FALSE,
153604041,Bgy,Samporna,TRUE,
153604042,Bgy,Silid,TRUE,
153604043,Bgy,Sugod,TRUE,
153604044,Bgy,Sultan Pandapatan,TRUE,
153604045,Bgy,Sumbag (Pob.),FALSE,
153604045,Bgy,Sumbag,TRUE,
153604046,Bgy,Tagoranao,TRUE,
153604047,Bgy,Tangcal,TRUE,
153604048,Bgy,Tangcal Proper,TRUE,
153604048,Bgy,Tangcal Proper (Pob.),FALSE,
153604049,Bgy,Tuca (Pob.),FALSE,
153604049,Bgy,Tuca,TRUE,
153604050,Bgy,Tomarompong,TRUE,
153604051,Bgy,Tomongcal Ligi,TRUE,
153604052,Bgy,Torogan,TRUE,
153604053,Bgy,Lalapung Upper,TRUE,
153604054,Bgy,Gandamato,TRUE,
153604055,Bgy,Bubong Raya,TRUE,
153604056,Bgy,Poblacion (Bayang),TRUE,
153604056,Bgy,Poblacion,TRUE,
153605000,Mun,BINIDAYAN,TRUE,
153605001,Bgy,Badak,TRUE,
153605002,Bgy,Baguiangun,TRUE,
153605003,Bgy,Balut Maito,TRUE,
153605004,Bgy,Basak,TRUE,
153605005,Bgy,Bubong,TRUE,
153605006,Bgy,Bubonga-Ranao,TRUE,
153605009,Bgy,Dansalan Dacsula,TRUE,
153605010,Bgy,Ingud,TRUE,
153605011,Bgy,Kialilidan,TRUE,
153605012,Bgy,Lumbac,TRUE,
153605014,Bgy,Macaguiling,TRUE,
153605015,Bgy,Madaya,TRUE,
153605016,Bgy,Magonaya,TRUE,
153605017,Bgy,Maindig,TRUE,
153605018,Bgy,Masolun,TRUE,
153605019,Bgy,Olama,TRUE,
153605020,Bgy,Pagalamatan (Pob.),FALSE,
153605020,Bgy,Pagalamatan,TRUE,
153605021,Bgy,Pantar,TRUE,
153605022,Bgy,Picalilangan,TRUE,
153605023,Bgy,Picotaan,TRUE,
153605024,Bgy,Pindolonan,TRUE,
153605025,Bgy,Poblacion,TRUE,
153605028,Bgy,Soldaroro,TRUE,
153605030,Bgy,Tambac,TRUE,
153605033,Bgy,Timbangan,TRUE,
153605034,Bgy,Tuca,TRUE,
153606000,Mun,BUBONG,TRUE,
153606002,Bgy,Bagoaingud,TRUE,
153606003,Bgy,Bansayan,TRUE,
153606004,Bgy,Basingan,TRUE,
153606005,Bgy,Batangan,TRUE,
153606006,Bgy,Bualan,TRUE,
153606007,Bgy,Poblacion,TRUE,
153606007,Bgy,Poblacion (Bubong),TRUE,
153606008,Bgy,Bubonga Didagun,TRUE,
153606011,Bgy,Carigongan,TRUE,
153606012,Bgy,Bacolod,TRUE,
153606014,Bgy,Dilabayan,TRUE,
153606015,Bgy,Dimapatoy,TRUE,
153606017,Bgy,Dimayon Proper,TRUE,
153606019,Bgy,Diolangan,TRUE,
153606022,Bgy,Guiguikun,TRUE,
153606023,Bgy,Dibarosan,TRUE,
153606027,Bgy,Madanding,TRUE,
153606028,Bgy,Malungun,TRUE,
153606030,Bgy,Masorot,TRUE,
153606031,Bgy,Matampay Dimarao,TRUE,
153606032,Bgy,Miabalawag,TRUE,
153606033,Bgy,Montiaan,TRUE,
153606035,Bgy,Pagayawan,TRUE,
153606037,Bgy,Palao,TRUE,
153606038,Bgy,Panalawan,TRUE,
153606039,Bgy,Pantar,TRUE,
153606041,Bgy,Pendogoan,TRUE,
153606045,Bgy,Polayagan,TRUE,
153606048,Bgy,Ramain Bubong,TRUE,
153606049,Bgy,Rogero,TRUE,
153606051,Bgy,Salipongan,TRUE,
153606052,Bgy,Sunggod,TRUE,
153606053,Bgy,Taboro,TRUE,
153606054,Bgy,Dalaon,TRUE,
153606058,Bgy,Dimayon,TRUE,
153606059,Bgy,Pindolonan,TRUE,
153606060,Bgy,Punud,TRUE,
153607000,Mun,BUTIG,TRUE,
153607012,Bgy,Butig Proper,TRUE,
153607013,Bgy,Cabasaran,TRUE,
153607016,Bgy,Coloyan Tambo,TRUE,
153607019,Bgy,Dilimbayan,TRUE,
153607022,Bgy,Dolangan,TRUE,
153607041,Bgy,Pindolonan,TRUE,
153607044,Bgy,Bayabao Poblacion,TRUE,
153607045,Bgy,Poktan,TRUE,
153607046,Bgy,Ragayan,TRUE,
153607047,Bgy,Raya,TRUE,
153607051,Bgy,Samer,TRUE,
153607052,Bgy,Sandab Madaya,TRUE,
153607056,Bgy,Sundig,TRUE,
153607060,Bgy,Tiowi,TRUE,
153607062,Bgy,Timbab,TRUE,
153607063,Bgy,Malungun,TRUE,
153609000,Mun,GANASSI,TRUE,
153609001,Bgy,Bagoaingud,TRUE,
153609002,Bgy,Balintad,TRUE,
153609003,Bgy,Barit,TRUE,
153609004,Bgy,Bato Batoray,TRUE,
153609005,Bgy,Campong a Raya,TRUE,
153609006,Bgy,Gadongan,TRUE,
153609007,Bgy,Gui,TRUE,
153609009,Bgy,Linuk,TRUE,
153609010,Bgy,Lumbac,TRUE,
153609011,Bgy,Macabao,TRUE,
153609012,Bgy,Macaguiling,TRUE,
153609013,Bgy,Pagalongan,TRUE,
153609014,Bgy,Panggawalupa,TRUE,
153609015,Bgy,Pantaon A,TRUE,
153609016,Bgy,Para-aba,TRUE,
153609017,Bgy,Pindolonan,TRUE,
153609018,Bgy,Poblacion,TRUE,
153609019,Bgy,Baya,TRUE,
153609020,Bgy,Sogod Madaya,TRUE,
153609021,Bgy,Tabuan,TRUE,
153609022,Bgy,Taganonok,TRUE,
153609023,Bgy,Taliogon,TRUE,
